index,date,adj_closing_price,ticker
74564,2016-02-10,100.49,CLX
74565,2016-02-11,99.76,CLX
74566,2016-02-12,100.20,CLX
74567,2016-02-16,100.65,CLX
74568,2016-02-17,101.68,CLX
74569,2016-02-18,100.47,CLX
74570,2016-02-19,101.05,CLX
74571,2016-02-22,100.80,CLX
74572,2016-02-23,101.23,CLX
74573,2016-02-24,102.32,CLX
74574,2016-02-25,103.27,CLX
74575,2016-02-26,100.42,CLX
74576,2016-02-29,99.32,CLX
74577,2016-03-01,98.57,CLX
74578,2016-03-02,99.04,CLX
74579,2016-03-03,98.67,CLX
74580,2016-03-04,98.68,CLX
74581,2016-03-07,96.99,CLX
74582,2016-03-08,98.57,CLX
74583,2016-03-09,98.38,CLX
74584,2016-03-10,98.60,CLX
74585,2016-03-11,99.34,CLX
74586,2016-03-14,98.94,CLX
74587,2016-03-15,99.54,CLX
74588,2016-03-16,100.09,CLX
74589,2016-03-17,100.23,CLX
74590,2016-03-18,100.10,CLX
74591,2016-03-21,100.13,CLX
74592,2016-03-22,99.24,CLX
74593,2016-03-23,99.84,CLX
74594,2016-03-24,99.43,CLX
74595,2016-03-28,100.21,CLX
74596,2016-03-29,100.56,CLX
74597,2016-03-30,100.54,CLX
74598,2016-03-31,99.04,CLX
74599,2016-04-01,100.07,CLX
74600,2016-04-04,100.28,CLX
74601,2016-04-05,100.61,CLX
74602,2016-04-06,101.67,CLX
74603,2016-04-07,101.08,CLX
74604,2016-04-08,100.98,CLX
74605,2016-04-11,100.69,CLX
74606,2016-04-12,100.69,CLX
74607,2016-04-13,99.10,CLX
74608,2016-04-14,99.42,CLX
74609,2016-04-15,99.31,CLX
74610,2016-04-18,99.99,CLX
74611,2016-04-19,100.04,CLX
74612,2016-04-20,98.65,CLX
74613,2016-04-21,95.75,CLX
74614,2016-04-22,96.79,CLX
74615,2016-04-25,97.72,CLX
74616,2016-04-26,97.82,CLX
74617,2016-04-27,98.63,CLX
74618,2016-04-28,98.62,CLX
74619,2016-04-29,98.99,CLX
74620,2016-05-02,100.35,CLX
74621,2016-05-03,102.31,CLX
74622,2016-05-04,102.16,CLX
74623,2016-05-05,101.92,CLX
74624,2016-05-06,103.12,CLX
74625,2016-05-09,104.08,CLX
74626,2016-05-10,105.00,CLX
74627,2016-05-11,104.49,CLX
74628,2016-05-12,105.03,CLX
74629,2016-05-13,104.32,CLX
74630,2016-05-16,104.34,CLX
74631,2016-05-17,102.31,CLX
74632,2016-05-18,101.29,CLX
74633,2016-05-19,102.74,CLX
74634,2016-05-20,101.83,CLX
74635,2016-05-23,102.01,CLX
74636,2016-05-24,102.81,CLX
74637,2016-05-25,102.25,CLX
74638,2016-05-26,102.39,CLX
74639,2016-05-27,102.52,CLX
74640,2016-05-31,101.60,CLX
74641,2016-06-01,102.67,CLX
74642,2016-06-02,102.62,CLX
74643,2016-06-03,102.69,CLX
74644,2016-06-06,102.23,CLX
74645,2016-06-07,102.25,CLX
74646,2016-06-08,102.84,CLX
74647,2016-06-09,103.48,CLX
74648,2016-06-10,104.16,CLX
74649,2016-06-13,103.69,CLX
74650,2016-06-14,104.96,CLX
74651,2016-06-15,104.46,CLX
74652,2016-06-16,105.22,CLX
74653,2016-06-17,104.63,CLX
74654,2016-06-20,104.59,CLX
74655,2016-06-21,105.21,CLX
74656,2016-06-22,105.80,CLX
74657,2016-06-23,106.10,CLX
74658,2016-06-24,106.61,CLX
74659,2016-06-27,108.31,CLX
74660,2016-06-28,108.02,CLX
74661,2016-06-29,106.87,CLX
74662,2016-06-30,109.39,CLX
74663,2016-07-01,108.42,CLX
74664,2016-07-05,110.06,CLX
74665,2016-07-06,109.25,CLX
74666,2016-07-07,108.70,CLX
74667,2016-07-08,109.37,CLX
74668,2016-07-11,108.85,CLX
74669,2016-07-12,107.67,CLX
74670,2016-07-13,108.34,CLX
74671,2016-07-14,108.07,CLX
74672,2016-07-15,107.96,CLX
74673,2016-07-18,107.59,CLX
74674,2016-07-19,107.78,CLX
74675,2016-07-20,106.99,CLX
74676,2016-07-21,106.42,CLX
74677,2016-07-22,106.85,CLX
74678,2016-07-25,106.93,CLX
74679,2016-07-26,106.46,CLX
74680,2016-07-27,104.19,CLX
74681,2016-07-28,104.03,CLX
74682,2016-07-29,104.22,CLX
74683,2016-08-01,104.44,CLX
74684,2016-08-02,103.61,CLX
74685,2016-08-03,104.63,CLX
74686,2016-08-04,106.48,CLX
74687,2016-08-05,105.13,CLX
74688,2016-08-08,105.09,CLX
74689,2016-08-09,105.43,CLX
74690,2016-08-10,106.43,CLX
74691,2016-08-11,105.91,CLX
74692,2016-08-12,106.09,CLX
74693,2016-08-15,105.15,CLX
74694,2016-08-16,104.23,CLX
74695,2016-08-17,104.56,CLX
74696,2016-08-18,104.34,CLX
74697,2016-08-19,104.00,CLX
74698,2016-08-22,104.11,CLX
74699,2016-08-23,103.73,CLX
74700,2016-08-24,103.98,CLX
74701,2016-08-25,104.20,CLX
74702,2016-08-26,103.87,CLX
74703,2016-08-29,104.53,CLX
74704,2016-08-30,103.89,CLX
74705,2016-08-31,104.20,CLX
74706,2016-09-01,104.20,CLX
74707,2016-09-02,104.93,CLX
74708,2016-09-06,104.96,CLX
74709,2016-09-07,102.96,CLX
74710,2016-09-08,100.98,CLX
74711,2016-09-09,97.72,CLX
74712,2016-09-12,98.63,CLX
74713,2016-09-13,97.87,CLX
74714,2016-09-14,97.42,CLX
74715,2016-09-15,97.44,CLX
74716,2016-09-16,97.59,CLX
74717,2016-09-19,97.54,CLX
74718,2016-09-20,98.15,CLX
74719,2016-09-21,98.92,CLX
74720,2016-09-22,100.64,CLX
74721,2016-09-23,100.61,CLX
74722,2016-09-26,99.94,CLX
74723,2016-09-27,100.06,CLX
74724,2016-09-28,100.20,CLX
74725,2016-09-29,99.12,CLX
74726,2016-09-30,99.54,CLX
74727,2016-10-03,98.85,CLX
74728,2016-10-04,97.06,CLX
74729,2016-10-05,96.66,CLX
74730,2016-10-06,97.59,CLX
74731,2016-10-07,97.52,CLX
74732,2016-10-10,96.96,CLX
74733,2016-10-11,96.12,CLX
74734,2016-10-12,96.95,CLX
74735,2016-10-13,97.42,CLX
74736,2016-10-14,96.82,CLX
74737,2016-10-17,97.11,CLX
74738,2016-10-18,96.85,CLX
74739,2016-10-19,96.06,CLX
74740,2016-10-20,95.19,CLX
74741,2016-10-21,95.46,CLX
74742,2016-10-24,94.98,CLX
74743,2016-10-25,95.72,CLX
74744,2016-10-26,95.38,CLX
74745,2016-10-27,94.43,CLX
74746,2016-10-28,95.28,CLX
74747,2016-10-31,96.07,CLX
74748,2016-11-01,95.65,CLX
74749,2016-11-02,92.59,CLX
74750,2016-11-03,91.83,CLX
74751,2016-11-04,90.66,CLX
74752,2016-11-07,91.47,CLX
74753,2016-11-08,92.26,CLX
74754,2016-11-09,92.14,CLX
74755,2016-11-10,89.85,CLX
74756,2016-11-11,90.49,CLX
74757,2016-11-14,90.57,CLX
74758,2016-11-15,91.40,CLX
74759,2016-11-16,91.24,CLX
74760,2016-11-17,90.87,CLX
74761,2016-11-18,91.89,CLX
74762,2016-11-21,91.93,CLX
74763,2016-11-22,93.06,CLX
74764,2016-11-23,92.44,CLX
74765,2016-11-25,93.83,CLX
74766,2016-11-28,93.98,CLX
74767,2016-11-29,94.21,CLX
74768,2016-11-30,92.50,CLX
74769,2016-12-01,90.92,CLX
74770,2016-12-02,91.27,CLX
74771,2016-12-05,91.09,CLX
74772,2016-12-06,91.47,CLX
74773,2016-12-07,92.64,CLX
74774,2016-12-08,91.81,CLX
74775,2016-12-09,92.29,CLX
74776,2016-12-12,92.88,CLX
74777,2016-12-13,93.76,CLX
74778,2016-12-14,92.87,CLX
74779,2016-12-15,94.73,CLX
74780,2016-12-16,95.29,CLX
74781,2016-12-19,95.22,CLX
74782,2016-12-20,95.89,CLX
74783,2016-12-21,95.70,CLX
74784,2016-12-22,96.47,CLX
74785,2016-12-23,96.78,CLX
74786,2016-12-27,97.60,CLX
74787,2016-12-28,96.31,CLX
74788,2016-12-29,97.15,CLX
74789,2016-12-30,96.07,CLX
74790,2017-01-03,96.87,CLX
74791,2017-01-04,97.60,CLX
74792,2017-01-05,98.22,CLX
74793,2017-01-06,98.07,CLX
74794,2017-01-09,97.10,CLX
74795,2017-01-10,95.56,CLX
74796,2017-01-11,95.03,CLX
74797,2017-01-12,95.33,CLX
74798,2017-01-13,95.68,CLX
74799,2017-01-17,97.11,CLX
74800,2017-01-18,96.79,CLX
74801,2017-01-19,96.26,CLX
74802,2017-01-20,97.19,CLX
74803,2017-01-23,97.50,CLX
74804,2017-01-24,98.00,CLX
74805,2017-01-25,97.88,CLX
74806,2017-01-26,98.02,CLX
74807,2017-01-27,97.09,CLX
74808,2017-01-30,96.94,CLX
74809,2017-01-31,96.69,CLX
74810,2017-02-01,97.28,CLX
74811,2017-02-02,96.89,CLX
74812,2017-02-03,100.84,CLX
74813,2017-02-06,99.74,CLX
74814,2017-02-07,100.98,CLX
74815,2017-02-08,102.38,CLX
74816,2017-02-09,102.66,CLX
74817,2017-02-10,102.36,CLX
74818,2017-02-13,102.44,CLX
74819,2017-02-14,102.66,CLX
74820,2017-02-15,103.48,CLX
74821,2017-02-16,104.83,CLX
74822,2017-02-17,107.74,CLX
74823,2017-02-21,109.14,CLX
74824,2017-02-22,109.52,CLX
74825,2017-02-23,109.45,CLX
74826,2017-02-24,109.88,CLX
74827,2017-02-27,109.94,CLX
74828,2017-02-28,110.24,CLX
74829,2017-03-01,110.52,CLX
74830,2017-03-02,110.71,CLX
74831,2017-03-03,110.33,CLX
74832,2017-03-06,110.23,CLX
74833,2017-03-07,110.32,CLX
74834,2017-03-08,109.92,CLX
74835,2017-03-09,110.44,CLX
74836,2017-03-10,111.25,CLX
74837,2017-03-13,111.39,CLX
74838,2017-03-14,110.91,CLX
74839,2017-03-15,111.73,CLX
74840,2017-03-16,111.21,CLX
74841,2017-03-17,110.83,CLX
74842,2017-03-20,110.76,CLX
74843,2017-03-21,110.80,CLX
74844,2017-03-22,110.53,CLX
74845,2017-03-23,110.84,CLX
74846,2017-03-24,111.05,CLX
74847,2017-03-27,110.34,CLX
74848,2017-03-28,110.36,CLX
74849,2017-03-29,109.55,CLX
74850,2017-03-30,109.01,CLX
74851,2017-03-31,108.64,CLX
74852,2017-04-03,108.41,CLX
74853,2017-04-04,108.56,CLX
74854,2017-04-05,108.19,CLX
74855,2017-04-06,107.13,CLX
74856,2017-04-07,107.35,CLX
74857,2017-04-10,107.74,CLX
74858,2017-04-11,108.40,CLX
74859,2017-04-12,108.49,CLX
74860,2017-04-13,107.86,CLX
74861,2017-04-17,109.48,CLX
74862,2017-04-18,109.91,CLX
74863,2017-04-19,109.85,CLX
74864,2017-04-20,109.96,CLX
74865,2017-04-21,108.86,CLX
74866,2017-04-24,109.38,CLX
74867,2017-04-25,110.37,CLX
74868,2017-04-26,108.28,CLX
74869,2017-04-27,108.62,CLX
74870,2017-04-28,108.37,CLX
74871,2017-05-01,108.21,CLX
74872,2017-05-02,105.45,CLX
74873,2017-05-03,106.35,CLX
74874,2017-05-04,107.30,CLX
74875,2017-05-05,107.72,CLX
74876,2017-05-08,106.93,CLX
74877,2017-05-09,107.35,CLX
74878,2017-05-10,107.94,CLX
74879,2017-05-11,107.51,CLX
74880,2017-05-12,107.13,CLX
74881,2017-05-15,107.61,CLX
74882,2017-05-16,105.96,CLX
74883,2017-05-17,106.38,CLX
74884,2017-05-18,105.98,CLX
74885,2017-05-19,107.13,CLX
74886,2017-05-22,107.47,CLX
74887,2017-05-23,106.74,CLX
74888,2017-05-24,107.64,CLX
74889,2017-05-25,109.54,CLX
74890,2017-05-26,109.43,CLX
74891,2017-05-30,109.38,CLX
74892,2017-05-31,110.03,CLX
74893,2017-06-01,110.06,CLX
74894,2017-06-02,110.76,CLX
74895,2017-06-05,110.98,CLX
74896,2017-06-06,111.10,CLX
74897,2017-06-07,111.50,CLX
74898,2017-06-08,110.66,CLX
74899,2017-06-09,111.17,CLX
74900,2017-06-12,111.21,CLX
74901,2017-06-13,111.45,CLX
74902,2017-06-14,112.77,CLX
74903,2017-06-15,113.62,CLX
74904,2017-06-16,113.08,CLX
74905,2017-06-19,114.42,CLX
74906,2017-06-20,113.59,CLX
74907,2017-06-21,112.95,CLX
74908,2017-06-22,112.99,CLX
74909,2017-06-23,112.60,CLX
74910,2017-06-26,112.92,CLX
74911,2017-06-27,111.01,CLX
74912,2017-06-28,110.41,CLX
74913,2017-06-29,107.99,CLX
74914,2017-06-30,108.01,CLX
74915,2017-07-03,108.45,CLX
74916,2017-07-05,108.71,CLX
74917,2017-07-06,108.44,CLX
74918,2017-07-07,108.93,CLX
74919,2017-07-10,108.22,CLX
74920,2017-07-11,106.99,CLX
74921,2017-07-12,106.60,CLX
74922,2017-07-13,106.05,CLX
74923,2017-07-14,106.92,CLX
74924,2017-07-17,107.26,CLX
74925,2017-07-18,107.30,CLX
74926,2017-07-19,106.49,CLX
74927,2017-07-20,106.78,CLX
74928,2017-07-21,107.88,CLX
74929,2017-07-24,107.13,CLX
74930,2017-07-25,108.40,CLX
74931,2017-07-26,108.86,CLX
74932,2017-07-27,109.46,CLX
74933,2017-07-28,108.32,CLX
74934,2017-07-31,108.90,CLX
74935,2017-08-01,108.61,CLX
74936,2017-08-02,107.66,CLX
74937,2017-08-03,109.92,CLX
74938,2017-08-04,109.72,CLX
74939,2017-08-07,110.54,CLX
74940,2017-08-08,109.85,CLX
74941,2017-08-09,109.49,CLX
74942,2017-08-10,109.27,CLX
74943,2017-08-11,109.57,CLX
74944,2017-08-14,110.60,CLX
74945,2017-08-15,111.20,CLX
74946,2017-08-16,111.72,CLX
74947,2017-08-17,111.91,CLX
74948,2017-08-18,112.36,CLX
74949,2017-08-21,113.26,CLX
74950,2017-08-22,113.43,CLX
74951,2017-08-23,113.17,CLX
74952,2017-08-24,111.75,CLX
74953,2017-08-25,112.16,CLX
74954,2017-08-28,112.18,CLX
74955,2017-08-29,112.07,CLX
74956,2017-08-30,112.05,CLX
74957,2017-08-31,113.02,CLX
74958,2017-09-01,112.57,CLX
74959,2017-09-05,112.85,CLX
74960,2017-09-06,111.25,CLX
74961,2017-09-07,110.98,CLX
74962,2017-09-08,109.35,CLX
74963,2017-09-11,110.16,CLX
74964,2017-09-12,110.60,CLX
74965,2017-09-13,109.39,CLX
74966,2017-09-14,109.92,CLX
74967,2017-09-15,111.10,CLX
74968,2017-09-18,111.61,CLX
74969,2017-09-19,112.19,CLX
74970,2017-09-20,110.44,CLX
74971,2017-09-21,107.14,CLX
74972,2017-09-22,105.92,CLX
74973,2017-09-25,106.44,CLX
74974,2017-09-26,107.12,CLX
74975,2017-09-27,105.51,CLX
74976,2017-09-28,106.08,CLX
74977,2017-09-29,107.62,CLX
74978,2017-10-02,105.63,CLX
74979,2017-10-03,105.92,CLX
74980,2017-10-04,107.11,CLX
74981,2017-10-05,105.21,CLX
74982,2017-10-06,105.36,CLX
74983,2017-10-09,104.28,CLX
74984,2017-10-10,105.42,CLX
74985,2017-10-11,106.50,CLX
74986,2017-10-12,106.65,CLX
74987,2017-10-13,107.11,CLX
74988,2017-10-16,107.53,CLX
74989,2017-10-17,107.58,CLX
74990,2017-10-18,106.84,CLX
74991,2017-10-19,106.16,CLX
74992,2017-10-20,104.24,CLX
74993,2017-10-23,104.89,CLX
74994,2017-10-24,104.46,CLX
74995,2017-10-25,104.37,CLX
74996,2017-10-26,105.00,CLX
74997,2017-10-27,104.32,CLX
74998,2017-10-30,102.91,CLX
74999,2017-10-31,103.91,CLX
75000,2017-11-01,105.13,CLX
75001,2017-11-02,106.16,CLX
75002,2017-11-03,105.20,CLX
75003,2017-11-06,104.89,CLX
75004,2017-11-07,106.51,CLX
75005,2017-11-08,107.62,CLX
75006,2017-11-09,107.31,CLX
75007,2017-11-10,108.44,CLX
75008,2017-11-13,110.93,CLX
75009,2017-11-14,111.12,CLX
75010,2017-11-15,109.04,CLX
75011,2017-11-16,110.48,CLX
75012,2017-11-17,109.64,CLX
75013,2017-11-20,110.52,CLX
75014,2017-11-21,110.98,CLX
75015,2017-11-22,110.82,CLX
75016,2017-11-24,111.18,CLX
75017,2017-11-27,111.41,CLX
75018,2017-11-28,112.47,CLX
75019,2017-11-29,114.33,CLX
75020,2017-11-30,114.38,CLX
75021,2017-12-01,114.67,CLX
75022,2017-12-04,117.42,CLX
75023,2017-12-05,118.79,CLX
75024,2017-12-06,119.11,CLX
75025,2017-12-07,118.45,CLX
75026,2017-12-08,119.26,CLX
75027,2017-12-11,119.11,CLX
75028,2017-12-12,119.20,CLX
75029,2017-12-13,120.39,CLX
75030,2017-12-14,120.11,CLX
75031,2017-12-15,121.23,CLX
75032,2017-12-18,121.62,CLX
75033,2017-12-19,121.58,CLX
75034,2017-12-20,121.86,CLX
75035,2017-12-21,122.18,CLX
75036,2017-12-22,122.78,CLX
75037,2017-12-26,122.92,CLX
75038,2017-12-27,122.60,CLX
75039,2017-12-28,122.36,CLX
75040,2017-12-29,122.14,CLX
75041,2018-01-02,119.06,CLX
75042,2018-01-03,117.78,CLX
75043,2018-01-04,119.64,CLX
75044,2018-01-05,119.67,CLX
75045,2018-01-08,120.26,CLX
75046,2018-01-09,120.03,CLX
75047,2018-01-10,118.60,CLX
75048,2018-01-11,116.60,CLX
75049,2018-01-12,115.76,CLX
75050,2018-01-16,116.95,CLX
75051,2018-01-17,118.51,CLX
75052,2018-01-18,117.55,CLX
75053,2018-01-19,118.14,CLX
75054,2018-01-22,118.65,CLX
75055,2018-01-23,118.55,CLX
75056,2018-01-24,117.50,CLX
75057,2018-01-25,120.70,CLX
75058,2018-01-26,117.82,CLX
75059,2018-01-29,116.43,CLX
75060,2018-01-30,117.09,CLX
75061,2018-01-31,117.04,CLX
75062,2018-02-01,115.91,CLX
75063,2018-02-02,108.13,CLX
75064,2018-02-05,104.90,CLX
75065,2018-02-06,107.90,CLX
75066,2018-02-07,105.58,CLX
75067,2018-02-08,105.53,CLX
75068,2018-02-09,106.39,CLX
75069,2018-02-12,105.69,CLX
75070,2018-02-13,106.16,CLX
75071,2018-02-14,106.39,CLX
75072,2018-02-15,108.23,CLX
75073,2018-02-16,108.78,CLX
75074,2018-02-20,106.37,CLX
75075,2018-02-21,104.31,CLX
75076,2018-02-22,105.15,CLX
75077,2018-02-23,106.91,CLX
75078,2018-02-26,108.63,CLX
75079,2018-02-27,107.54,CLX
75080,2018-02-28,106.62,CLX
75081,2018-03-01,107.19,CLX
75082,2018-03-02,108.16,CLX
75083,2018-03-05,109.80,CLX
75084,2018-03-06,109.30,CLX
75085,2018-03-07,107.83,CLX
75086,2018-03-08,109.84,CLX
75087,2018-03-09,108.68,CLX
75088,2018-03-12,107.68,CLX
75089,2018-03-13,108.36,CLX
75090,2018-03-14,106.20,CLX
75091,2018-03-15,105.02,CLX
75092,2018-03-16,106.13,CLX
75093,2018-03-19,106.16,CLX
75094,2018-03-20,105.83,CLX
75095,2018-03-21,103.09,CLX
75096,2018-03-22,103.67,CLX
75097,2018-03-23,102.75,CLX
75098,2018-03-26,102.60,CLX
75099,2018-03-27,104.39,CLX
75100,2018-03-28,107.64,CLX
75101,2018-03-29,109.95,CLX
75102,2018-04-02,106.30,CLX
75103,2018-04-03,106.01,CLX
75104,2018-04-04,107.42,CLX
75105,2018-04-05,107.59,CLX
75106,2018-04-06,106.15,CLX
75107,2018-04-09,105.70,CLX
75108,2018-04-10,104.89,CLX
75109,2018-04-11,104.40,CLX
75110,2018-04-12,102.98,CLX
75111,2018-04-13,103.69,CLX
75112,2018-04-16,105.04,CLX
75113,2018-04-17,104.77,CLX
75114,2018-04-18,104.67,CLX
75115,2018-04-19,98.43,CLX
75116,2018-04-20,94.89,CLX
75117,2018-04-23,94.82,CLX
75118,2018-04-24,95.76,CLX
75119,2018-04-25,96.97,CLX
75120,2018-04-26,96.75,CLX
75121,2018-04-27,98.55,CLX
75122,2018-04-30,97.62,CLX
75123,2018-05-01,97.31,CLX
75124,2018-05-02,96.62,CLX
75125,2018-05-03,98.70,CLX
75126,2018-05-04,100.20,CLX
75127,2018-05-07,100.65,CLX
75128,2018-05-08,98.88,CLX
75129,2018-05-09,100.23,CLX
75130,2018-05-10,100.21,CLX
75131,2018-05-11,100.40,CLX
75132,2018-05-14,99.16,CLX
75133,2018-05-15,97.79,CLX
75134,2018-05-16,98.61,CLX
75135,2018-05-17,98.56,CLX
75136,2018-05-18,97.73,CLX
75137,2018-05-21,99.13,CLX
75138,2018-05-22,99.59,CLX
75139,2018-05-23,99.49,CLX
75140,2018-05-24,99.70,CLX
75141,2018-05-25,102.10,CLX
75142,2018-05-29,103.40,CLX
75143,2018-05-30,105.03,CLX
75144,2018-05-31,100.65,CLX
75145,2018-06-01,100.32,CLX
75146,2018-06-04,100.98,CLX
75147,2018-06-05,101.12,CLX
75148,2018-06-06,101.56,CLX
75149,2018-06-07,103.75,CLX
75150,2018-06-08,105.58,CLX
75151,2018-06-11,106.55,CLX
75152,2018-06-12,106.29,CLX
75153,2018-06-13,105.78,CLX
75154,2018-06-14,106.53,CLX
75155,2018-06-15,107.33,CLX
75156,2018-06-18,105.73,CLX
75157,2018-06-19,106.25,CLX
75158,2018-06-20,105.63,CLX
75159,2018-06-21,105.74,CLX
75160,2018-06-22,107.38,CLX
75161,2018-06-25,110.29,CLX
75162,2018-06-26,109.26,CLX
75163,2018-06-27,108.81,CLX
75164,2018-06-28,111.50,CLX
75165,2018-06-29,112.66,CLX
75166,2018-07-02,111.22,CLX
75167,2018-07-03,110.64,CLX
75168,2018-07-05,112.44,CLX
75169,2018-07-06,112.82,CLX
75170,2018-07-09,109.87,CLX
75171,2018-07-10,110.35,CLX
75172,2018-07-11,111.02,CLX
75173,2018-07-12,111.16,CLX
75174,2018-07-13,112.00,CLX
75175,2018-07-16,111.78,CLX
75176,2018-07-17,112.47,CLX
75177,2018-07-18,107.89,CLX
75178,2018-07-19,108.57,CLX
75179,2018-07-20,109.78,CLX
75180,2018-07-23,108.86,CLX
75181,2018-07-24,107.98,CLX
75182,2018-07-25,108.54,CLX
75183,2018-07-26,109.75,CLX
75184,2018-07-27,110.55,CLX
75185,2018-07-30,112.13,CLX
75186,2018-07-31,113.40,CLX
75187,2018-08-01,112.55,CLX
75188,2018-08-02,119.50,CLX
75189,2018-08-03,120.04,CLX
75190,2018-08-06,120.40,CLX
75191,2018-08-07,118.69,CLX
75192,2018-08-08,118.17,CLX
75193,2018-08-09,117.63,CLX
75194,2018-08-10,117.63,CLX
75195,2018-08-13,118.48,CLX
75196,2018-08-14,119.00,CLX
75197,2018-08-15,121.62,CLX
75198,2018-08-16,123.13,CLX
75199,2018-08-17,123.77,CLX
75200,2018-08-20,124.36,CLX
75201,2018-08-21,122.95,CLX
75202,2018-08-22,121.78,CLX
75203,2018-08-23,122.38,CLX
75204,2018-08-24,122.21,CLX
75205,2018-08-27,121.38,CLX
75206,2018-08-28,121.42,CLX
75207,2018-08-29,121.46,CLX
75208,2018-08-30,121.65,CLX
75209,2018-08-31,121.63,CLX
75210,2018-09-04,122.59,CLX
75211,2018-09-05,124.55,CLX
75212,2018-09-06,125.61,CLX
75213,2018-09-07,126.46,CLX
75214,2018-09-10,126.31,CLX
75215,2018-09-11,125.98,CLX
75216,2018-09-12,126.55,CLX
75217,2018-09-13,126.86,CLX
75218,2018-09-14,127.00,CLX
75219,2018-09-17,127.46,CLX
75220,2018-09-18,127.39,CLX
75221,2018-09-19,126.39,CLX
75222,2018-09-20,127.42,CLX
75223,2018-09-21,127.91,CLX
75224,2018-09-24,125.80,CLX
75225,2018-09-25,125.54,CLX
75226,2018-09-26,126.15,CLX
75227,2018-09-27,125.24,CLX
75228,2018-09-28,126.19,CLX
75229,2018-10-01,126.20,CLX
75230,2018-10-02,127.74,CLX
75231,2018-10-03,123.50,CLX
75232,2018-10-04,122.97,CLX
75233,2018-10-05,125.49,CLX
75234,2018-10-08,125.74,CLX
75235,2018-10-09,126.09,CLX
75236,2018-10-10,123.79,CLX
75237,2018-10-11,119.28,CLX
75238,2018-10-12,121.51,CLX
75239,2018-10-15,123.00,CLX
75240,2018-10-16,124.74,CLX
75241,2018-10-17,125.36,CLX
75242,2018-10-18,125.00,CLX
75243,2018-10-19,128.00,CLX
75244,2018-10-22,126.55,CLX
75245,2018-10-23,125.95,CLX
75246,2018-10-24,128.32,CLX
75247,2018-10-25,127.18,CLX
75248,2018-10-26,124.01,CLX
75249,2018-10-29,125.64,CLX
75250,2018-10-30,129.03,CLX
75251,2018-10-31,125.34,CLX
75252,2018-11-01,129.80,CLX
75253,2018-11-02,130.20,CLX
75254,2018-11-05,132.53,CLX
75255,2018-11-06,133.49,CLX
75256,2018-11-07,133.97,CLX
75257,2018-11-08,133.19,CLX
75258,2018-11-09,134.06,CLX
75259,2018-11-12,136.00,CLX
75260,2018-11-13,134.98,CLX
75261,2018-11-14,135.25,CLX
75262,2018-11-15,135.70,CLX
75263,2018-11-16,136.80,CLX
75264,2018-11-19,137.11,CLX
75265,2018-11-20,135.44,CLX
75266,2018-11-21,134.85,CLX
75267,2018-11-23,137.49,CLX
75268,2018-11-26,137.91,CLX
75269,2018-11-27,140.47,CLX
75270,2018-11-28,139.67,CLX
75271,2018-11-29,140.21,CLX
75272,2018-11-30,139.84,CLX
75273,2018-12-03,139.56,CLX
75274,2018-12-04,138.16,CLX
75275,2018-12-06,138.27,CLX
75276,2018-12-07,137.18,CLX
75277,2018-12-10,136.95,CLX
75278,2018-12-11,140.27,CLX
75279,2018-12-12,138.34,CLX
75280,2018-12-13,139.39,CLX
75281,2018-12-14,138.91,CLX
75282,2018-12-17,132.34,CLX
75283,2018-12-18,131.30,CLX
75284,2018-12-19,130.75,CLX
75285,2018-12-20,129.66,CLX
75286,2018-12-21,130.46,CLX
75287,2018-12-24,122.74,CLX
75288,2018-12-26,127.35,CLX
75289,2018-12-27,129.34,CLX
75290,2018-12-28,129.29,CLX
75291,2018-12-31,130.15,CLX
75292,2019-01-02,127.61,CLX
75293,2019-01-03,128.37,CLX
75294,2019-01-04,129.24,CLX
75295,2019-01-07,130.77,CLX
75296,2019-01-08,127.62,CLX
75297,2019-01-09,127.45,CLX
75298,2019-01-10,129.28,CLX
75299,2019-01-11,129.48,CLX
75300,2019-01-14,127.65,CLX
75301,2019-01-15,128.87,CLX
75302,2019-01-16,128.26,CLX
75303,2019-01-17,128.32,CLX
75304,2019-01-18,130.34,CLX
75305,2019-01-22,128.45,CLX
75306,2019-01-23,128.89,CLX
75307,2019-01-24,126.74,CLX
75308,2019-01-25,125.48,CLX
75309,2019-01-28,124.68,CLX
75310,2019-01-29,124.02,CLX
75311,2019-01-30,123.75,CLX
75312,2019-01-31,126.07,CLX
75313,2019-02-01,127.33,CLX
75314,2019-02-04,134.57,CLX
75315,2019-02-05,129.79,CLX
75316,2019-02-06,130.70,CLX
75317,2019-02-07,130.16,CLX
75318,2019-02-08,132.25,CLX
75319,2019-02-11,132.11,CLX
75320,2019-02-12,131.61,CLX
75321,2019-02-13,132.81,CLX
75322,2019-02-14,132.84,CLX
75323,2019-02-15,132.78,CLX
75324,2019-02-19,132.55,CLX
75325,2019-02-20,131.93,CLX
75326,2019-02-21,135.04,CLX
75327,2019-02-22,135.59,CLX
75328,2019-02-25,133.90,CLX
75329,2019-02-26,134.27,CLX
75330,2019-02-27,133.22,CLX
75331,2019-02-28,134.27,CLX
75332,2019-03-01,134.07,CLX
75333,2019-03-04,134.22,CLX
75334,2019-03-05,133.19,CLX
75335,2019-03-06,133.26,CLX
75336,2019-03-07,133.49,CLX
75337,2019-03-08,134.10,CLX
75338,2019-03-11,135.15,CLX
75339,2019-03-12,135.25,CLX
